epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,1493.65,0.97884,0.83749,1.48542,0.66683,0.73081,0.6529,0.45018,1.4661,0.88555,2.48466,0.008218,0.008218,0.008218
182,1501.99,0.96736,0.85759,1.50418,0.75773,0.73333,0.76071,0.53189,1.41483,0.74662,2.43054,0.0082081,0.0082081,0.0082081
183,1510.26,0.92497,0.83021,1.45225,0.65057,0.73333,0.70776,0.49484,1.22834,0.94723,2.09521,0.0081982,0.0081982,0.0081982
184,1518.57,0.9865,0.86448,1.52102,0.81212,0.8,0.81231,0.52585,1.45345,0.69938,2.4179,0.0081883,0.0081883,0.0081883
185,1526.79,0.94104,0.82736,1.46516,0.76132,0.8,0.82015,0.51889,1.41647,0.73288,2.33259,0.0081784,0.0081784,0.0081784
186,1535.02,0.93516,0.80608,1.46329,0.70014,0.73333,0.78282,0.48579,1.55817,0.80969,2.67375,0.0081685,0.0081685,0.0081685
187,1543.24,0.99438,0.80445,1.55051,0.82088,0.73333,0.7645,0.53532,1.34893,0.79468,2.45058,0.0081586,0.0081586,0.0081586
188,1551.82,0.99913,0.84053,1.51101,0.74577,0.8,0.77933,0.52858,1.24792,0.86251,2.11309,0.0081487,0.0081487,0.0081487
189,1560.59,0.97247,0.8434,1.50239,0.88183,0.72591,0.80833,0.49486,1.47869,0.80262,2.32037,0.0081388,0.0081388,0.0081388
190,1569.2,0.96222,0.85176,1.49165,0.77036,0.86667,0.84972,0.47971,1.44168,0.89877,2.38864,0.0081289,0.0081289,0.0081289
191,1577.79,0.95952,0.81504,1.50964,0.75116,0.66667,0.75701,0.52707,1.38131,0.93802,2.22765,0.008119,0.008119,0.008119
192,1586.31,0.94159,0.84804,1.45547,0.74329,0.8,0.7831,0.491,1.42285,1.04331,2.26192,0.0081091,0.0081091,0.0081091
193,1594.77,0.94388,0.8237,1.49253,0.74765,0.8,0.75813,0.42543,1.67447,0.81074,2.62831,0.0080992,0.0080992,0.0080992
194,1603.15,0.95245,0.84104,1.48957,0.60902,0.73333,0.64193,0.41476,1.75098,0.86358,2.66435,0.0080893,0.0080893,0.0080893
195,1611.31,0.97384,0.85251,1.49233,0.79502,0.73333,0.77957,0.39823,1.69972,0.81841,2.54844,0.0080794,0.0080794,0.0080794
196,1619.34,0.93523,0.80359,1.45241,0.72181,0.66667,0.67909,0.41858,1.59249,0.84869,2.507,0.0080695,0.0080695,0.0080695
197,1627.73,0.95934,0.85459,1.50787,0.7233,0.66667,0.73561,0.48516,1.51468,0.77459,2.48067,0.0080596,0.0080596,0.0080596
198,1635.95,0.94306,0.80439,1.47675,0.71612,0.73333,0.71328,0.47236,1.63242,0.83921,2.71085,0.0080497,0.0080497,0.0080497
199,1644.33,0.93936,0.83087,1.45657,0.71003,0.78801,0.77657,0.48504,1.36264,0.87577,2.32914,0.0080398,0.0080398,0.0080398
200,1652.71,0.95865,0.83396,1.48187,0.64011,0.63381,0.58747,0.38324,1.49657,1.28296,2.53765,0.0080299,0.0080299,0.0080299
201,1661.17,0.94881,0.8292,1.47992,0.72486,0.8,0.79,0.49921,1.37654,0.88403,2.22767,0.00802,0.00802,0.00802
202,1669.48,0.98856,0.90281,1.51684,0.70193,0.8,0.76456,0.42651,1.60787,0.95838,2.59937,0.0080101,0.0080101,0.0080101
203,1677.79,0.90385,0.78434,1.4443,0.76389,0.86667,0.84088,0.43043,1.36586,0.92752,2.26189,0.0080002,0.0080002,0.0080002
204,1685.97,0.93973,0.79049,1.47382,0.75442,0.76582,0.7719,0.4174,1.49748,0.96776,2.43151,0.0079903,0.0079903,0.0079903
205,1694.33,0.94032,0.79462,1.4651,0.54594,0.65812,0.59919,0.40418,1.44083,0.94227,2.43315,0.0079804,0.0079804,0.0079804
206,1702.65,0.922,0.82014,1.44863,0.75269,0.8,0.72658,0.50168,1.3034,0.89787,2.28166,0.0079705,0.0079705,0.0079705
207,1710.84,0.97479,0.8194,1.47081,0.84771,0.73333,0.83804,0.53249,1.23967,0.9013,2.14166,0.0079606,0.0079606,0.0079606
208,1718.97,0.89647,0.82457,1.45685,0.73943,0.78327,0.77816,0.51576,1.30291,1.00363,2.23393,0.0079507,0.0079507,0.0079507
209,1727.17,0.91189,0.81888,1.46349,0.61195,0.86667,0.7679,0.53739,1.26965,0.84949,2.1637,0.0079408,0.0079408,0.0079408
210,1735.3,0.91585,0.78917,1.44869,0.61487,0.93333,0.78315,0.53315,1.33775,0.82797,2.11721,0.0079309,0.0079309,0.0079309
211,1743.55,0.88164,0.77125,1.43204,0.66437,0.90619,0.79444,0.50986,1.33706,0.8783,2.34281,0.007921,0.007921,0.007921
212,1751.68,0.92211,0.73708,1.46479,0.64575,0.72427,0.70264,0.4298,1.64692,0.74529,2.73438,0.0079111,0.0079111,0.0079111
213,1759.89,0.93106,0.77809,1.47946,0.77251,0.86667,0.8047,0.46937,1.41638,0.77813,2.27892,0.0079012,0.0079012,0.0079012
214,1768.09,0.91374,0.78946,1.46149,0.76141,0.8,0.70083,0.46356,1.30051,0.7925,2.32676,0.0078913,0.0078913,0.0078913
215,1776.32,0.93972,0.8021,1.46995,0.63224,0.73333,0.60704,0.39138,1.54528,1.03268,2.62241,0.0078814,0.0078814,0.0078814
216,1784.41,0.94,0.83752,1.45552,0.60112,0.66667,0.55709,0.40562,1.4188,0.95352,2.47796,0.0078715,0.0078715,0.0078715
217,1792.65,0.95057,0.82835,1.48113,0.78518,0.8,0.72313,0.51036,1.5312,0.79235,2.61881,0.0078616,0.0078616,0.0078616
218,1800.74,0.94594,0.77108,1.48123,0.66612,0.8,0.74629,0.45457,1.6829,0.76756,2.6358,0.0078517,0.0078517,0.0078517
219,1809,0.96366,0.82985,1.48385,0.74035,0.72163,0.76388,0.4811,1.57076,0.87001,2.6011,0.0078418,0.0078418,0.0078418
220,1817.12,0.92462,0.78992,1.45115,0.73938,0.72197,0.75501,0.49114,1.3384,0.8083,2.35757,0.0078319,0.0078319,0.0078319
221,1825.13,0.90114,0.74022,1.44971,0.76791,0.8,0.81184,0.51385,1.31211,0.86059,2.2621,0.007822,0.007822,0.007822
222,1833.35,0.94209,0.82563,1.46781,0.66363,0.73097,0.67999,0.46631,1.33311,0.83433,2.34243,0.0078121,0.0078121,0.0078121
223,1841.46,0.93107,0.79143,1.46575,0.83695,0.8,0.79643,0.50833,1.45264,0.66757,2.47688,0.0078022,0.0078022,0.0078022
224,1849.68,0.92826,0.77583,1.46486,0.78561,0.73333,0.7348,0.52887,1.31558,0.71247,2.35735,0.0077923,0.0077923,0.0077923
225,1857.75,0.93823,0.82218,1.46154,0.78171,0.73333,0.73926,0.52009,1.37938,0.8863,2.43227,0.0077824,0.0077824,0.0077824
226,1865.94,0.87978,0.77587,1.43563,0.75758,0.8,0.76681,0.54413,1.21759,0.80525,2.25203,0.0077725,0.0077725,0.0077725
227,1874.01,0.94025,0.79581,1.46822,0.87247,0.8,0.84249,0.5325,1.32727,0.66571,2.30019,0.0077626,0.0077626,0.0077626
228,1882.21,0.90765,0.78387,1.4586,0.70549,0.66667,0.64651,0.48127,1.4763,0.75945,2.61032,0.0077527,0.0077527,0.0077527
229,1890.42,0.9202,0.76389,1.46968,0.81803,0.81502,0.85778,0.51198,1.22944,0.81825,2.10585,0.0077428,0.0077428,0.0077428
230,1898.69,0.899,0.76536,1.44085,0.53981,0.78022,0.70494,0.52804,1.19133,0.83946,2.07528,0.0077329,0.0077329,0.0077329
231,1906.82,0.93634,0.76722,1.47207,0.67359,0.86667,0.77362,0.45738,1.46591,0.9819,2.3234,0.007723,0.007723,0.007723
232,1915,0.91013,0.76124,1.45165,0.68566,0.73333,0.6241,0.48757,1.44911,0.75701,2.59943,0.0077131,0.0077131,0.0077131
233,1923.24,0.89589,0.74371,1.45309,0.78259,0.8,0.77997,0.52013,1.42107,0.59368,2.53112,0.0077032,0.0077032,0.0077032
234,1931.46,0.94353,0.80444,1.45495,0.69844,0.89295,0.89299,0.50814,1.30897,0.83003,2.02536,0.0076933,0.0076933,0.0076933
235,1939.64,0.92699,0.76286,1.45328,0.74295,0.86667,0.8086,0.51063,1.31534,0.80648,2.31516,0.0076834,0.0076834,0.0076834
236,1948.07,0.91887,0.76942,1.44393,0.76283,0.73033,0.72749,0.49806,1.23944,0.81345,2.31141,0.0076735,0.0076735,0.0076735
237,1956.18,0.86529,0.7296,1.41335,0.74498,0.8,0.8319,0.55011,1.29936,0.84798,2.26488,0.0076636,0.0076636,0.0076636
238,1964.24,0.91227,0.78638,1.44282,0.86568,0.73333,0.78722,0.48288,1.46978,0.96137,2.36732,0.0076537,0.0076537,0.0076537
239,1972.26,0.89394,0.73123,1.44115,0.68896,0.83369,0.81321,0.45457,1.35887,0.95607,2.1987,0.0076438,0.0076438,0.0076438
240,1980.23,0.92065,0.77771,1.46233,0.59329,0.73333,0.74346,0.49416,1.26505,0.91019,2.119,0.0076339,0.0076339,0.0076339
241,1988.39,0.94258,0.79013,1.45925,0.77749,0.66667,0.75796,0.49682,1.40141,0.75648,2.37774,0.007624,0.007624,0.007624
242,1996.59,0.90928,0.76236,1.43647,0.74809,0.64278,0.69757,0.44624,1.34425,0.99465,2.34743,0.0076141,0.0076141,0.0076141
243,2004.9,0.92497,0.78333,1.45705,0.7109,0.8,0.76985,0.47842,1.58234,0.82403,2.64409,0.0076042,0.0076042,0.0076042
244,2013.09,0.87547,0.73611,1.42731,0.86797,0.85052,0.89643,0.52237,1.36407,0.81263,2.32532,0.0075943,0.0075943,0.0075943
245,2021.33,0.89748,0.76599,1.4405,0.71395,0.8,0.69865,0.48651,1.47041,0.99194,2.36952,0.0075844,0.0075844,0.0075844
246,2029.57,0.90644,0.76391,1.45052,0.80017,0.71408,0.74621,0.51492,1.52464,0.91032,2.61141,0.0075745,0.0075745,0.0075745
247,2037.84,0.91631,0.73779,1.43647,0.95236,0.8,0.87258,0.52869,1.35439,0.88829,2.18584,0.0075646,0.0075646,0.0075646
248,2046.13,0.88291,0.75364,1.42617,0.78072,0.86667,0.85846,0.51543,1.42453,0.91405,2.28555,0.0075547,0.0075547,0.0075547
249,2054.27,0.90254,0.73004,1.42252,0.62182,0.8,0.76218,0.52557,1.4042,0.85013,2.41546,0.0075448,0.0075448,0.0075448
250,2062.58,0.93911,0.81257,1.47269,0.70886,0.86667,0.76852,0.38772,1.68623,0.8872,2.61932,0.0075349,0.0075349,0.0075349
251,2070.66,0.92173,0.80406,1.45237,0.63313,0.79916,0.6936,0.42984,1.49643,0.94477,2.43271,0.007525,0.007525,0.007525
252,2078.85,0.88621,0.78202,1.44602,0.7513,0.86667,0.82605,0.47195,1.55805,0.9317,2.46527,0.0075151,0.0075151,0.0075151
253,2086.98,0.89946,0.77755,1.41789,0.56803,0.76263,0.5895,0.36932,1.54039,1.16661,2.30857,0.0075052,0.0075052,0.0075052
254,2095.15,0.88978,0.73481,1.43088,0.67146,0.73333,0.62605,0.41891,1.47174,0.86322,2.3853,0.0074953,0.0074953,0.0074953
255,2103.43,0.90922,0.78732,1.44553,0.84053,0.86667,0.86751,0.50365,1.44572,0.82651,2.31264,0.0074854,0.0074854,0.0074854
256,2111.65,0.9132,0.76758,1.43447,0.7498,0.86667,0.82754,0.56241,1.23262,0.72439,2.18818,0.0074755,0.0074755,0.0074755
257,2120.13,0.86248,0.72309,1.40373,0.71826,0.86667,0.789,0.49238,1.46224,0.73212,2.54451,0.0074656,0.0074656,0.0074656
258,2128.38,0.85913,0.77051,1.41493,0.68765,0.66667,0.70174,0.46897,1.35886,0.77589,2.46215,0.0074557,0.0074557,0.0074557
259,2136.64,0.86161,0.73041,1.43069,0.79787,0.8,0.79942,0.52873,1.29926,0.72253,2.35836,0.0074458,0.0074458,0.0074458
260,2144.69,0.87694,0.75467,1.41859,0.73062,0.93333,0.78286,0.47748,1.24844,0.79004,2.23245,0.0074359,0.0074359,0.0074359
261,2153.02,0.84402,0.72654,1.39484,0.68609,0.73333,0.66394,0.48668,1.34173,0.88985,2.4138,0.007426,0.007426,0.007426
262,2161.31,0.85196,0.73495,1.38604,0.64071,0.79013,0.75449,0.48864,1.49643,0.817,2.66301,0.0074161,0.0074161,0.0074161
263,2169.82,0.8531,0.74682,1.41012,0.8412,0.78354,0.81823,0.55012,1.22056,0.6651,2.16574,0.0074062,0.0074062,0.0074062
264,2178.11,0.89594,0.7179,1.4406,0.81772,0.91303,0.90447,0.59831,1.22361,0.70806,2.13669,0.0073963,0.0073963,0.0073963
265,2186.42,0.90752,0.74441,1.42626,0.65915,0.73333,0.63979,0.41815,1.49384,0.90958,2.52691,0.0073864,0.0073864,0.0073864
266,2194.67,0.86866,0.71266,1.44178,0.81775,0.85967,0.76445,0.47451,1.43571,0.6304,2.4799,0.0073765,0.0073765,0.0073765
267,2202.87,0.91261,0.74548,1.44127,0.71512,0.85639,0.7864,0.43513,1.51254,0.84724,2.5502,0.0073666,0.0073666,0.0073666
268,2211.06,0.92236,0.79202,1.4757,0.73893,0.72535,0.63462,0.48562,1.45414,0.65248,2.60144,0.0073567,0.0073567,0.0073567
269,2219.25,0.866,0.72112,1.40967,0.80506,0.86667,0.79217,0.5471,1.32994,0.64554,2.42749,0.0073468,0.0073468,0.0073468
270,2227.86,0.85304,0.74058,1.40026,0.76148,0.86667,0.80633,0.57762,1.22719,0.64002,2.26967,0.0073369,0.0073369,0.0073369
271,2235.98,0.82229,0.74502,1.40052,0.64081,0.66667,0.69187,0.52136,1.3372,0.86313,2.33858,0.007327,0.007327,0.007327
272,2244.1,0.85765,0.71236,1.41254,0.65113,0.6596,0.67764,0.49406,1.36628,0.78686,2.36235,0.0073171,0.0073171,0.0073171
273,2252.21,0.84936,0.71128,1.40016,0.76148,0.86667,0.78819,0.53375,1.28851,0.63384,2.30668,0.0073072,0.0073072,0.0073072
274,2260.44,0.87711,0.69977,1.40547,0.63891,0.86667,0.73712,0.50597,1.25185,0.89116,2.21687,0.0072973,0.0072973,0.0072973
275,2268.63,0.87106,0.7198,1.43885,0.61231,0.86667,0.67162,0.38218,1.5604,1.06682,2.57084,0.0072874,0.0072874,0.0072874
276,2277,0.88213,0.74831,1.42242,0.68549,0.73333,0.73804,0.49707,1.50547,0.92712,2.50595,0.0072775,0.0072775,0.0072775
277,2285.14,0.82238,0.70032,1.37449,0.74963,0.72608,0.66767,0.4489,1.46315,0.73501,2.57144,0.0072676,0.0072676,0.0072676
278,2293.23,0.87232,0.69962,1.43005,0.68015,0.66146,0.58806,0.45299,1.31829,0.74008,2.40954,0.0072577,0.0072577,0.0072577
279,2301.23,0.86545,0.70686,1.40506,0.66778,0.78979,0.71927,0.43191,1.43551,0.79894,2.43486,0.0072478,0.0072478,0.0072478
280,2309.3,0.8726,0.71146,1.41899,0.69663,0.73333,0.63714,0.47619,1.42611,0.66773,2.42606,0.0072379,0.0072379,0.0072379
281,2317.39,0.87429,0.71135,1.4103,0.65672,0.8,0.66764,0.47759,1.41214,0.70195,2.44314,0.007228,0.007228,0.007228
282,2325.37,0.88024,0.68308,1.43226,0.76497,0.8,0.69946,0.47684,1.48111,0.56898,2.5887,0.0072181,0.0072181,0.0072181
283,2333.45,0.84636,0.70455,1.40143,0.70942,0.73333,0.70608,0.46415,1.51307,0.7651,2.69617,0.0072082,0.0072082,0.0072082
284,2341.45,0.87656,0.70484,1.40721,0.76568,0.84001,0.80153,0.55836,1.30872,0.77554,2.33049,0.0071983,0.0071983,0.0071983
285,2349.45,0.83471,0.68462,1.39354,0.62605,0.8,0.73513,0.51728,1.31442,0.79198,2.27426,0.0071884,0.0071884,0.0071884
286,2357.42,0.85547,0.70503,1.4163,0.73116,0.78512,0.75057,0.54036,1.34865,0.71267,2.43149,0.0071785,0.0071785,0.0071785
287,2365.48,0.85964,0.68704,1.41421,0.65441,0.73333,0.65243,0.44317,1.6573,0.68785,2.80381,0.0071686,0.0071686,0.0071686
288,2373.46,0.85806,0.73094,1.4081,0.67453,0.8,0.71255,0.51233,1.36868,0.83248,2.3275,0.0071587,0.0071587,0.0071587
289,2381.48,0.86022,0.69201,1.39962,0.76773,0.8,0.77397,0.50944,1.47057,0.76353,2.41585,0.0071488,0.0071488,0.0071488
290,2389.59,0.8492,0.68173,1.39806,0.75017,0.86667,0.81725,0.46184,1.57437,0.83696,2.80258,0.0071389,0.0071389,0.0071389
291,2398.34,0.86082,0.70952,1.39212,0.77138,0.75542,0.80609,0.50856,1.473,0.9157,2.31329,0.007129,0.007129,0.007129
292,2406.91,0.84466,0.72678,1.39178,0.79859,0.93249,0.90643,0.51777,1.32236,0.70722,2.25929,0.0071191,0.0071191,0.0071191
293,2415.07,0.82184,0.65441,1.37521,0.80066,0.93333,0.92648,0.57478,1.35087,0.76498,2.27594,0.0071092,0.0071092,0.0071092
294,2422.99,0.82658,0.72412,1.3995,0.78983,0.8,0.83325,0.55487,1.32326,0.8838,2.22976,0.0070993,0.0070993,0.0070993
295,2430.94,0.83387,0.67736,1.38199,0.65456,0.73268,0.70621,0.48358,1.44201,0.79829,2.77599,0.0070894,0.0070894,0.0070894
296,2438.93,0.85618,0.66985,1.39481,0.62473,0.73333,0.70891,0.49772,1.34798,0.83406,2.45881,0.0070795,0.0070795,0.0070795
297,2446.92,0.86775,0.69826,1.41069,0.70351,0.73333,0.69883,0.49189,1.28458,0.8393,2.2096,0.0070696,0.0070696,0.0070696
298,2454.92,0.83798,0.63679,1.38406,0.55517,0.8423,0.63801,0.41671,1.41661,0.94021,2.38172,0.0070597,0.0070597,0.0070597
299,2462.91,0.83539,0.6842,1.40135,0.69425,0.86667,0.83446,0.45464,1.47067,0.84643,2.38853,0.0070498,0.0070498,0.0070498
300,2470.85,0.85972,0.69105,1.40282,0.7036,0.8,0.719,0.43728,1.50996,0.78066,2.61415,0.0070399,0.0070399,0.0070399
301,2478.84,0.81275,0.66636,1.36445,0.77357,0.86667,0.79439,0.46295,1.46418,0.79275,2.56968,0.00703,0.00703,0.00703
302,2486.79,0.83661,0.68382,1.38997,0.74233,0.73333,0.64432,0.49704,1.45948,0.64706,2.58151,0.0070201,0.0070201,0.0070201
303,2494.79,0.85534,0.70269,1.40731,0.75605,0.86401,0.76477,0.47711,1.37918,0.6126,2.4727,0.0070102,0.0070102,0.0070102
304,2502.73,0.84316,0.6775,1.39898,0.69585,0.73333,0.656,0.46126,1.49978,0.72828,2.77253,0.0070003,0.0070003,0.0070003
305,2510.79,0.85182,0.68443,1.39355,0.76227,0.73142,0.72604,0.45155,1.52851,0.76068,2.67158,0.0069904,0.0069904,0.0069904
306,2518.88,0.86717,0.69904,1.40548,0.75935,0.79748,0.71277,0.4847,1.47106,0.67787,2.61842,0.0069805,0.0069805,0.0069805
307,2526.78,0.85181,0.68857,1.38511,0.67615,0.86667,0.74995,0.45636,1.51461,0.77343,2.57115,0.0069706,0.0069706,0.0069706
308,2534.81,0.8047,0.66,1.35931,0.852,0.8,0.83017,0.49825,1.62825,0.88023,2.66567,0.0069607,0.0069607,0.0069607
309,2542.77,0.83119,0.65564,1.37154,0.76071,0.8,0.70088,0.44951,1.57662,0.6874,2.6943,0.0069508,0.0069508,0.0069508
310,2550.7,0.81791,0.68571,1.37142,0.70199,0.78983,0.70121,0.5516,1.16894,0.75218,2.17799,0.0069409,0.0069409,0.0069409
311,2558.64,0.76587,0.64736,1.32692,0.72917,0.77536,0.74631,0.49913,1.29157,0.83433,2.40927,0.006931,0.006931,0.006931
312,2566.54,0.85389,0.68561,1.39535,0.72871,0.78743,0.69146,0.44268,1.6072,0.83458,2.70133,0.0069211,0.0069211,0.0069211
313,2574.49,0.8537,0.70096,1.39272,0.80211,0.86667,0.80154,0.54175,1.53153,0.71439,2.64747,0.0069112,0.0069112,0.0069112
314,2582.44,0.8421,0.70124,1.38075,0.84904,0.9304,0.86826,0.44158,1.51745,0.73347,2.54221,0.0069013,0.0069013,0.0069013
315,2590.36,0.84529,0.66628,1.39399,0.82713,0.93195,0.89393,0.48153,1.52058,0.60179,2.54554,0.0068914,0.0068914,0.0068914
316,2598.54,0.81242,0.66029,1.35065,0.68812,0.73333,0.72537,0.51337,1.36439,0.73091,2.51355,0.0068815,0.0068815,0.0068815
317,2607.11,0.83414,0.69703,1.38845,0.78944,0.86183,0.7871,0.51062,1.42735,0.55167,2.69785,0.0068716,0.0068716,0.0068716
318,2615.31,0.81165,0.65514,1.37527,0.79758,0.85598,0.80003,0.5504,1.24146,0.57915,2.38128,0.0068617,0.0068617,0.0068617
319,2623.28,0.82035,0.6685,1.35748,0.84614,0.85941,0.85463,0.53505,1.37386,0.62946,2.53021,0.0068518,0.0068518,0.0068518
320,2631.29,0.83867,0.69151,1.38054,0.77076,0.8,0.76914,0.52416,1.27923,0.64546,2.35093,0.0068419,0.0068419,0.0068419
321,2639.3,0.81092,0.65086,1.37548,0.89039,0.93333,0.90492,0.54413,1.30674,0.54292,2.36257,0.006832,0.006832,0.006832
322,2647.25,0.81473,0.66199,1.3559,0.76475,0.8,0.73766,0.50512,1.48004,0.68834,2.55131,0.0068221,0.0068221,0.0068221
323,2655.14,0.82186,0.64717,1.37688,0.84296,0.68825,0.78732,0.53256,1.6215,0.71405,2.76872,0.0068122,0.0068122,0.0068122
324,2663.09,0.79224,0.64721,1.3466,0.67936,0.77233,0.70998,0.46309,1.38967,0.7483,2.42584,0.0068023,0.0068023,0.0068023
325,2671.05,0.84781,0.68611,1.39297,0.71727,0.85588,0.77312,0.50102,1.38273,0.7283,2.33937,0.0067924,0.0067924,0.0067924
326,2679.01,0.81404,0.6511,1.35588,0.72269,0.85687,0.80848,0.51171,1.41477,0.73936,2.41679,0.0067825,0.0067825,0.0067825
327,2687.02,0.80732,0.64558,1.35318,0.78896,0.89342,0.847,0.53012,1.2406,0.84362,2.26551,0.0067726,0.0067726,0.0067726
328,2695.04,0.80491,0.66306,1.3784,0.77175,0.86667,0.81675,0.51726,1.35471,0.7712,2.31338,0.0067627,0.0067627,0.0067627
329,2702.98,0.81609,0.65112,1.38736,0.73075,0.86667,0.82833,0.53987,1.34735,0.87467,2.28775,0.0067528,0.0067528,0.0067528
330,2710.88,0.86062,0.68719,1.40228,0.72257,0.7958,0.71122,0.53319,1.17244,0.85397,2.0561,0.0067429,0.0067429,0.0067429
331,2719,0.82619,0.66152,1.35976,0.79744,0.92249,0.79707,0.47811,1.29468,0.77086,2.26217,0.006733,0.006733,0.006733
332,2727,0.79642,0.68862,1.36406,0.81481,0.86667,0.7995,0.57919,1.16306,0.66696,2.15672,0.0067231,0.0067231,0.0067231
333,2735.26,0.82603,0.64201,1.38687,0.76506,0.86667,0.80586,0.55195,1.34487,0.73713,2.41269,0.0067132,0.0067132,0.0067132
334,2744.02,0.80907,0.63779,1.34132,0.81779,0.86667,0.79567,0.46881,1.64177,0.65331,2.7616,0.0067033,0.0067033,0.0067033
335,2752.46,0.83897,0.66304,1.36913,0.75779,0.8,0.78366,0.54074,1.48115,0.61345,2.76733,0.0066934,0.0066934,0.0066934
336,2760.79,0.7785,0.64027,1.34181,0.8192,0.86667,0.81935,0.48906,1.57362,0.63291,2.74251,0.0066835,0.0066835,0.0066835
